transaction_id,amount,hour,country,merchant_category,device,country_risk_score,is_fraud,log_amount,is_night,is_high_risk_country,fraud_probability,fraud_label,risk_level
T001403,37.76,18,CH,grocery,desktop,0.117,0,3.6573887870225654,0,0,0.0,0,
T000615,26.51,16,CH,fuel,desktop,0.099,0,3.3145495749364833,0,0,0.0,0,
T000294,30.39,16,CH,grocery,desktop,0.04,0,3.4464893708538624,0,0,0.0,0,
T000923,16.12,15,CH,fuel,desktop,0.116,0,2.840247370713596,0,0,0.0,0,
T001268,15.78,11,CH,retail,mobile,0.061,0,2.82018770103906,0,0,0.0,0,
T001902,49.59,12,DE,retail,desktop,0.141,0,3.923753928303845,0,0,0.0,0,
T000088,17.85,18,CH,grocery,desktop,0.196,0,2.93651291389402,0,0,0.0,0,
T000041,27.19,19,CH,retail,desktop,0.059,0,3.338967305126021,0,0,0.0,0,
T001801,23.66,16,FR,retail,pos,0.058,0,3.2051824977361982,0,0,0.0,0,
T001933,23.02,20,DE,restaurant,mobile,0.192,0,3.1788868166518376,0,0,0.0,0,
T000131,25.56,14,CH,restaurant,desktop,0.078,0,3.279406324608233,0,0,0.0,0,
T001001,42.72,16,DE,fuel,mobile,0.09,0,3.777805663308338,0,0,0.0,0,
T001157,94.77,22,CH,restaurant,pos,0.195,0,4.561949483533528,0,0,0.0,0,
T001094,38.08,13,CH,fuel,mobile,0.097,0,3.6656108271745818,0,0,0.0,0,
T001854,44.72,9,CH,restaurant,mobile,0.059,0,3.8225358389266098,0,0,0.0,0,
T001344,43.37,13,CH,retail,desktop,0.172,0,3.792563565390818,0,0,0.0,0,
T001498,45.35,14,FR,retail,desktop,0.084,0,3.836221292011864,0,0,0.0,0,
T000164,43.73,10,CH,restaurant,mobile,0.053,0,3.8006444174447567,0,0,0.0,0,
T000724,27.18,18,CH,fuel,mobile,0.034,0,3.3386125064705343,0,0,0.0,0,
T000290,21.65,12,DE,fuel,pos,0.025,0,3.120159851929043,0,0,0.0,0,
T001208,10.57,10,CH,fuel,desktop,0.073,0,2.448415541205585,0,0,0.0,0,
T001588,14.93,19,CH,restaurant,mobile,0.137,0,2.768204123921957,0,0,0.0,0,
T001896,21.0,21,CH,grocery,mobile,0.082,0,3.091042453358316,0,0,0.0,0,
T001641,57.24,20,IT,fuel,mobile,0.03,0,4.06457240388843,0,0,0.0,0,
T001361,34.73,17,CH,restaurant,mobile,0.05,0,3.5759906720353185,0,0,0.0,0,
T000778,23.46,10,DE,retail,mobile,0.15,0,3.1970391302590264,0,0,0.0,0,
T000839,21.58,22,CH,retail,mobile,0.063,0,3.1170645587215158,0,0,0.0,0,
T000348,15.94,11,CH,fuel,pos,0.125,0,2.8296776892239084,0,0,0.0,0,
T001944,157.31,1,NG,gift_cards,vpn,0.616,1,5.064555136085686,1,1,1.0,1,HIGH
T000571,67.08,10,CH,restaurant,mobile,0.132,0,4.220683484265119,0,0,0.0,0,
T000917,27.44,13,IT,grocery,mobile,0.102,0,3.34779660493504,0,0,0.0,0,
T000976,18.7,15,IT,fuel,mobile,0.109,0,2.9806186357439426,0,0,0.0,0,
T001913,33.13,9,FR,restaurant,mobile,0.024,0,3.530176762918616,0,0,0.0,0,
T001468,11.97,8,CH,grocery,mobile,0.044,0,2.5626389983283526,0,0,0.0,0,
T001591,4.25,10,CH,restaurant,desktop,0.094,0,1.6582280766035324,0,0,0.0,0,
T001317,20.43,20,DE,fuel,mobile,0.156,0,3.064791809485486,0,0,0.0,0,
T001844,27.0,16,CH,restaurant,mobile,0.013,0,3.332204510175204,0,0,0.0,0,
T000136,15.33,11,CH,restaurant,desktop,0.098,0,2.7930039069823738,0,0,0.0,0,
T000458,17.6,10,DE,retail,mobile,0.089,0,2.9231615807191558,0,0,0.0,0,
T000375,15.48,15,CH,fuel,desktop,0.057,0,2.8021475244813256,0,0,0.0,0,
T001342,31.89,13,CH,restaurant,mobile,0.018,0,3.4931686602009657,0,0,0.0,0,
T000333,16.34,22,CH,restaurant,mobile,0.103,0,2.853015971352396,0,0,0.0,0,
T001159,20.19,10,DE,fuel,mobile,0.053,0,3.0535293722802077,0,0,0.0,0,
T001760,65.63,14,FR,fuel,mobile,0.182,0,4.199154926574446,0,0,0.0,0,
T001457,30.84,16,DE,restaurant,desktop,0.065,0,3.460723360976182,0,0,0.0,0,
T000816,28.8,15,CH,fuel,pos,0.153,0,3.3945083935113587,0,0,0.0,0,
T001114,26.85,10,CH,grocery,mobile,0.063,0,3.326832966373293,0,0,0.0,0,
T001005,31.07,21,CH,fuel,mobile,0.139,0,3.4679210137050633,0,0,0.0,0,
T001856,56.57,19,CH,grocery,mobile,0.189,0,4.053001598687718,0,0,0.0,0,
T001954,219.17,5,BR,crypto,unknown,0.867,1,5.394399975225081,1,1,1.0,1,HIGH
T001850,16.65,18,CH,fuel,pos,0.111,0,2.8707357833793057,0,0,0.0,0,
T000910,20.4,10,CH,fuel,mobile,0.067,0,3.0633909220278057,0,0,0.0,0,
T001929,79.44,14,FR,restaurant,desktop,0.087,0,4.387511564904451,0,0,0.0,0,
T001125,12.33,15,DE,grocery,desktop,0.047,0,2.5900171341906173,0,0,0.0,0,
T000328,35.68,17,IT,retail,mobile,0.056,0,3.602231647388264,0,0,0.0,0,
T001247,15.46,16,FR,restaurant,mobile,0.135,0,2.800933195248924,0,0,0.0,0,
T000318,29.8,10,FR,restaurant,mobile,0.044,0,3.427514689979529,0,0,0.0,0,
T001689,21.0,14,CH,retail,mobile,0.168,0,3.091042453358316,0,0,0.0,0,
T001358,10.1,6,IT,restaurant,desktop,0.135,0,2.4069451083182885,1,0,0.0,0,
T001732,24.25,17,DE,fuel,mobile,0.098,0,3.228826155721369,0,0,0.0,0,
T000167,76.56,16,IT,retail,desktop,0.144,0,4.351051830374451,0,0,0.0,0,
T000012,28.37,11,CH,retail,desktop,0.089,0,3.3799737452105285,0,0,0.0,0,
T001926,5.38,10,CH,fuel,desktop,0.09,0,1.8531680973566984,0,0,0.0,0,
T000171,15.04,14,CH,grocery,mobile,0.15,0,2.7750856024383683,0,0,0.0,0,
T000649,37.25,22,IT,retail,pos,0.16,0,3.644143560272545,0,0,0.0,0,
T001061,4.44,19,CH,grocery,desktop,0.169,0,1.6937790608678513,0,0,0.0,0,
T000260,14.07,16,CH,fuel,pos,0.036,0,2.712706012638404,0,0,0.0,0,
T001366,24.13,14,CH,fuel,pos,0.133,0,3.2240623515555007,0,0,0.0,0,
T001548,38.85,17,CH,grocery,mobile,0.102,0,3.685122405236224,0,0,0.0,0,
T000901,19.38,17,CH,grocery,mobile,0.03,0,3.0145540277945786,0,0,0.0,0,
T000672,19.97,15,FR,grocery,mobile,0.086,0,3.0430928449138284,0,0,0.0,0,
T000258,32.02,21,CH,retail,desktop,0.124,0,3.497113438491982,0,0,0.0,0,
T000844,27.11,21,CH,grocery,mobile,0.195,0,3.3361253849184407,0,0,0.0,0,
T000867,29.98,13,CH,grocery,mobile,0.036,0,3.4333418349887226,0,0,0.0,0,
T001799,24.85,20,DE,retail,desktop,0.035,0,3.2523106009544382,0,0,0.0,0,
T000138,39.97,13,DE,grocery,mobile,0.196,0,3.7128400915587796,0,0,0.0,0,
T000893,49.48,14,DE,grocery,mobile,0.014,0,3.9215772182329576,0,0,0.0,0,
T001837,26.18,17,FR,grocery,desktop,0.016,0,3.3024814087229974,0,0,0.0,0,
T000549,17.07,18,CH,retail,pos,0.107,0,2.8942531046041373,0,0,0.0,0,
T000319,22.69,11,DE,grocery,pos,0.015,0,3.165053018170694,0,0,0.0,0,
T001526,76.0,19,DE,grocery,desktop,0.181,0,4.343805421853684,0,0,0.0,0,
T001805,9.48,21,DE,grocery,pos,0.043,0,2.349468678892896,0,0,0.0,0,
T001177,23.13,11,DE,grocery,desktop,0.073,0,3.1834558796369405,0,0,0.0,0,
T000558,31.08,7,CH,grocery,pos,0.076,0,3.4682327829983137,0,0,0.0,0,
T000139,11.72,14,CH,restaurant,pos,0.17,0,2.543175557911976,0,0,0.0,0,
T001734,39.65,22,DE,grocery,desktop,0.139,0,3.7049988359938197,0,0,0.0,0,
T000531,9.05,22,DE,retail,mobile,0.13,0,2.307572634505085,0,0,0.0,0,
T000224,18.48,19,CH,fuel,mobile,0.02,0,2.969388298214389,0,0,0.0,0,
T000723,38.32,16,FR,retail,mobile,0.013,0,3.671733295278966,0,0,0.0,0,
T000786,40.46,7,CH,retail,pos,0.153,0,3.7247291070076334,0,0,0.0,0,
T001717,27.5,9,DE,grocery,desktop,0.067,0,3.349904087274605,0,0,0.0,0,
T001007,35.91,19,IT,restaurant,pos,0.098,0,3.608482517041907,0,0,0.0,0,
T000409,33.4,14,CH,restaurant,mobile,0.022,0,3.5380565643793527,0,0,0.0,0,
T000325,11.84,8,DE,fuel,desktop,0.068,0,2.552565298261815,0,0,0.0,0,
T001765,14.79,13,CH,fuel,desktop,0.046,0,2.7593768282675506,0,0,0.0,0,
T000299,35.79,20,DE,retail,mobile,0.011,0,3.605226069116683,0,0,0.0,0,
T001262,33.89,22,CH,grocery,pos,0.01,0,3.5522002551986827,0,0,0.0,0,
T001945,308.09,1,CN,crypto,unknown,0.886,1,5.733632496625086,1,1,1.0,1,HIGH
T000025,26.22,18,CH,retail,mobile,0.011,0,3.30395199722332,0,0,0.0,0,
T001858,29.17,22,CH,restaurant,pos,0.069,0,3.40684805317097,0,0,0.0,0,
T000714,23.98,7,CH,retail,mobile,0.1,0,3.2180755046974316,0,0,0.0,0,
T001009,17.79,10,CH,grocery,mobile,0.197,0,2.933324813425374,0,0,0.0,0,
T000193,11.62,7,CH,restaurant,desktop,0.044,0,2.5352828571130672,0,0,0.0,0,
T000440,30.89,20,IT,restaurant,desktop,0.054,0,3.4622924810219664,0,0,0.0,0,
T000573,21.51,22,CH,grocery,pos,0.01,0,3.113959654918641,0,0,0.0,0,
T000946,9.82,20,CH,fuel,mobile,0.033,0,2.3813962734183356,0,0,0.0,0,
T000997,36.04,21,DE,fuel,desktop,0.073,0,3.6119984097779785,0,0,0.0,0,
T000503,34.39,7,CH,grocery,mobile,0.031,0,3.566429294357372,0,0,0.0,0,
T000605,75.65,17,FR,grocery,pos,0.017,0,4.339249605317823,0,0,0.0,0,
T001716,29.94,21,CH,restaurant,pos,0.104,0,3.43204984514492,0,0,0.0,0,
T001163,9.14,9,CH,retail,mobile,0.048,0,2.316487998163037,0,0,0.0,0,
T001786,20.38,8,FR,restaurant,mobile,0.185,0,3.062455905596899,0,0,0.0,0,
T000846,29.18,6,CH,retail,mobile,0.188,0,3.407179453339703,1,0,0.0,0,
T000003,61.18,22,FR,retail,mobile,0.099,0,4.130033404630607,0,0,0.0,0,
T001286,8.15,21,DE,retail,desktop,0.05,0,2.21375387928743,0,0,0.0,0,
T001222,35.88,14,CH,restaurant,mobile,0.174,0,3.607669398688393,0,0,0.0,0,
T000467,38.65,17,FR,retail,mobile,0.185,0,3.680090948080857,0,0,0.0,0,
T000321,35.06,19,CH,restaurant,desktop,0.122,0,3.585184217775171,0,0,0.0,0,
T000005,21.32,19,CH,retail,pos,0.17,0,3.1054831375131102,0,0,0.0,0,
T000222,37.03,20,DE,restaurant,mobile,0.027,0,3.638375321940168,0,0,0.0,0,
T001374,59.31,20,CH,retail,desktop,0.046,0,4.099497927462895,0,0,0.0,0,
T000547,21.72,11,CH,grocery,mobile,0.091,0,3.1232455938529506,0,0,0.0,0,
T000228,15.97,7,CH,retail,pos,0.132,0,2.831447079246135,0,0,0.0,0,
T000039,27.61,18,CH,restaurant,pos,0.109,0,3.3537563070620187,0,0,0.0,0,
T000542,33.71,22,DE,fuel,mobile,0.097,0,3.547027829873695,0,0,0.0,0,
T000242,33.21,6,CH,retail,pos,0.062,0,3.5325179989895132,1,0,0.0,0,
T000898,50.6,22,IT,retail,mobile,0.013,0,3.9435216724875173,0,0,0.0,0,
T001133,32.2,20,CH,grocery,mobile,0.162,0,3.502549875922443,0,0,0.0,0,
T001448,51.57,21,IT,restaurant,mobile,0.142,0,3.9621456148313565,0,0,0.0,0,
T001868,12.75,11,IT,restaurant,desktop,0.095,0,2.6210388241125804,0,0,0.0,0,
T000842,12.51,20,DE,fuel,mobile,0.061,0,2.6034301519721073,0,0,0.0,0,
T001418,61.38,18,CH,grocery,mobile,0.089,0,4.133244711179657,0,0,0.0,0,
T001653,19.85,17,IT,retail,mobile,0.086,0,3.0373539482448106,0,0,0.0,0,
T001969,177.76,2,CN,crypto,unknown,0.746,1,5.18604412406525,1,1,1.0,1,HIGH
T000661,17.67,11,DE,retail,mobile,0.011,0,2.9269179575536315,0,0,0.0,0,
T001210,11.63,21,CH,retail,pos,0.09,0,2.5360749363624,0,0,0.0,0,
T000314,53.69,11,IT,fuel,desktop,0.191,0,4.001680877358681,0,0,0.0,0,
T000691,49.19,21,CH,fuel,pos,0.15,0,3.9158158036668422,0,0,0.0,0,
T001503,24.48,21,CH,retail,desktop,0.017,0,3.2378938307039626,0,0,0.0,0,
T000424,36.13,12,CH,grocery,mobile,0.087,0,3.614425268188989,0,0,0.0,0,
T000594,45.72,13,CH,fuel,desktop,0.018,0,3.8441723385199715,0,0,0.0,0,
T001963,53.82,3,BR,gift_cards,emulator,0.807,1,4.0040550908746395,1,1,0.995,1,HIGH
T000622,75.88,20,CH,grocery,desktop,0.059,0,4.342245764662037,0,0,0.0,0,
T001170,38.68,8,CH,restaurant,mobile,0.156,0,3.6808472824166723,0,0,0.0,0,
T001043,23.97,8,DE,grocery,mobile,0.083,0,3.217675104291682,0,0,0.0,0,
T000227,12.85,11,CH,grocery,desktop,0.18,0,2.6282852326333477,0,0,0.0,0,
T001117,23.7,13,CH,restaurant,desktop,0.146,0,3.2068032436339315,0,0,0.0,0,
T001331,50.97,20,DE,retail,mobile,0.053,0,3.9506666290203505,0,0,0.0,0,
T001315,11.17,14,DE,grocery,desktop,0.111,0,2.498973906999436,0,0,0.0,0,
T000066,23.5,18,CH,grocery,mobile,0.051,0,3.1986731175506815,0,0,0.0,0,
T000024,17.7,12,DE,grocery,mobile,0.161,0,2.928523523860541,0,0,0.0,0,
T000144,28.67,6,CH,retail,mobile,0.182,0,3.3901364343027307,1,0,0.0,0,
T000536,14.64,6,DE,grocery,mobile,0.06,0,2.7498317351171653,1,0,0.0,0,
T000811,18.84,6,CH,restaurant,mobile,0.058,0,2.987700101856727,1,0,0.0,0,
T001466,66.82,15,CH,grocery,desktop,0.104,0,4.2168571366974925,0,0,0.0,0,
T000085,18.15,8,CH,retail,mobile,0.053,0,2.952302715626655,0,0,0.0,0,
T001660,54.07,17,CH,fuel,mobile,0.138,0,4.00860510327439,0,0,0.0,0,
T001645,31.72,16,CH,retail,pos,0.193,0,3.487986511734546,0,0,0.0,0,
T001804,8.32,15,IT,grocery,mobile,0.141,0,2.2321626286975,0,0,0.0,0,
T001817,15.93,11,DE,restaurant,mobile,0.114,0,2.829087196145044,0,0,0.0,0,
T001576,9.31,17,CH,restaurant,desktop,0.058,0,2.3331142980288684,0,0,0.0,0,
T001144,22.11,14,FR,retail,pos,0.077,0,3.1402654242862895,0,0,0.0,0,
T000362,22.98,13,CH,retail,desktop,0.029,0,3.177220149599368,0,0,0.0,0,
T001611,9.6,14,FR,retail,mobile,0.143,0,2.3608540011180215,0,0,0.0,0,
T001865,9.05,11,CH,retail,mobile,0.175,0,2.307572634505085,0,0,0.0,0,
T001026,25.1,12,CH,fuel,pos,0.179,0,3.261935314328648,0,0,0.0,0,
T001030,21.02,13,FR,grocery,mobile,0.042,0,3.091951131294534,0,0,0.0,0,
T001303,15.59,15,CH,retail,pos,0.015,0,2.808800104202353,0,0,0.0,0,
T001355,5.18,14,CH,retail,pos,0.042,0,1.8213182714695995,0,0,0.0,0,
T001730,21.45,19,CH,restaurant,desktop,0.025,0,3.1112906141882632,0,0,0.0,0,
T000665,26.15,20,CH,restaurant,mobile,0.15,0,3.3013770463799443,0,0,0.0,0,
T000364,37.12,20,CH,grocery,pos,0.074,0,3.6407390787860012,0,0,0.0,0,
T000077,20.5,7,DE,grocery,pos,0.155,0,3.068052935133617,0,0,0.0,0,
T000027,30.74,21,CH,restaurant,mobile,0.123,0,3.457577715098263,0,0,0.0,0,
T001436,21.13,6,DE,restaurant,mobile,0.015,0,3.096934154062958,1,0,0.0,0,
T000525,8.31,6,FR,fuel,mobile,0.09,0,2.231089091288976,1,0,0.0,0,
T001834,16.99,17,CH,restaurant,desktop,0.137,0,2.8898160479624417,0,0,0.0,0,
T000055,42.9,22,CH,fuel,mobile,0.108,0,3.7819143200811256,0,0,0.0,0,
T000638,11.31,15,DE,retail,desktop,0.178,0,2.510411940196362,0,0,0.0,0,
T000302,38.41,6,FR,fuel,mobile,0.131,0,3.6740195912069122,1,0,0.0,0,
T000718,19.72,9,FR,restaurant,mobile,0.193,0,3.031099417391282,0,0,0.0,0,
T000624,63.81,7,CH,grocery,desktop,0.016,0,4.171459912439625,0,0,0.0,0,
T000007,38.88,11,CH,restaurant,mobile,0.049,0,3.6858749450936377,0,0,0.0,0,
T000803,18.59,12,CH,retail,mobile,0.121,0,2.9750192319564492,0,0,0.0,0,
T001049,56.15,11,FR,fuel,pos,0.076,0,4.04567939024082,0,0,0.0,0,
T000336,14.95,18,DE,fuel,desktop,0.064,0,2.7694588292308535,0,0,0.0,0,
T000047,46.26,21,CH,retail,desktop,0.162,0,3.8556642717587617,0,0,0.0,0,
T001763,9.38,18,FR,grocery,pos,0.06,0,2.339880877737743,0,0,0.0,0,
T000106,76.07,8,DE,grocery,pos,0.095,0,4.344714099789901,0,0,0.0,0,
T000349,21.58,11,IT,grocery,mobile,0.137,0,3.1170645587215158,0,0,0.0,0,
T001079,40.86,22,DE,fuel,desktop,0.185,0,3.734330717017854,0,0,0.0,0,
T000238,16.49,17,DE,restaurant,pos,0.2,0,2.8616292890305104,0,0,0.0,0,
T000213,36.26,13,CH,restaurant,pos,0.044,0,3.6179203651734424,0,0,0.0,0,
T001775,11.11,8,CH,restaurant,desktop,0.18,0,2.494031557565001,0,0,0.0,0,
T001138,35.11,18,CH,restaurant,desktop,0.021,0,3.5865698352893665,0,0,0.0,0,
T000793,11.4,15,CH,restaurant,mobile,0.12,0,2.517696472610991,0,0,0.0,0,
T001586,27.27,9,IT,retail,desktop,0.179,0,3.341801171705499,0,0,0.0,0,
T001582,13.34,18,DE,fuel,desktop,0.2,0,2.663052835171474,0,0,0.0,0,
T001671,19.69,13,CH,restaurant,desktop,0.116,0,3.029650491757452,0,0,0.0,0,
T000523,34.55,20,DE,restaurant,mobile,0.051,0,3.5709401562492498,0,0,0.0,0,
T000232,25.21,15,CH,grocery,mobile,0.012,0,3.266141017335315,0,0,0.0,0,
T000644,21.17,6,CH,retail,mobile,0.147,0,3.09874002362822,1,0,0.0,0,
T001507,43.52,8,CH,fuel,mobile,0.177,0,3.795938526407344,0,0,0.0,0,
T000533,11.86,8,CH,restaurant,desktop,0.035,0,2.554121718809473,0,0,0.0,0,
T001941,419.59,4,BR,crypto,unknown,0.841,1,6.041658487427231,1,1,1.0,1,HIGH
T000603,55.33,22,DE,retail,desktop,0.155,0,4.031227252906622,0,0,0.0,0,
T001329,35.16,20,DE,grocery,mobile,0.116,0,3.5879535355239756,0,0,0.0,0,
T001074,44.6,13,CH,fuel,mobile,0.108,0,3.8199077165203406,0,0,0.0,0,
T001304,33.85,14,IT,fuel,mobile,0.161,0,3.551053137206533,0,0,0.0,0,
T000060,18.4,6,IT,fuel,mobile,0.061,0,2.9652730660692823,1,0,0.0,0,
T001263,14.12,7,CH,fuel,pos,0.124,0,2.716018370751387,0,0,0.0,0,
T000092,16.1,21,CH,restaurant,mobile,0.18,0,2.8390784635086144,0,0,0.0,0,
T000666,21.05,20,CH,restaurant,desktop,0.169,0,3.093312601892855,0,0,0.0,0,
T000280,26.26,17,CH,restaurant,pos,0.064,0,3.3054204262683866,0,0,0.0,0,
T001113,33.03,19,DE,fuel,pos,0.163,0,3.5272424885128144,0,0,0.0,0,
T000359,14.93,13,CH,restaurant,desktop,0.089,0,2.768204123921957,0,0,0.0,0,
T001128,23.61,18,CH,fuel,mobile,0.091,0,3.2031528644029645,0,0,0.0,0,
T001169,40.94,8,DE,restaurant,mobile,0.134,0,3.7362400254737738,0,0,0.0,0,
T000847,107.04,21,CH,restaurant,mobile,0.192,0,4.682501528924415,0,0,0.0,0,
T001521,34.79,21,DE,grocery,desktop,0.028,0,3.5776685247779345,0,0,0.0,0,
T000110,7.76,12,CH,retail,desktop,0.113,0,2.1701959049483,0,0,0.0,0,
T000042,22.89,21,CH,fuel,mobile,0.033,0,3.173459961337718,0,0,0.0,0,
T000125,91.31,13,CH,retail,mobile,0.115,0,4.52515247800206,0,0,0.0,0,
T000204,10.73,7,DE,fuel,mobile,0.147,0,2.462149662665384,0,0,0.0,0,
T000052,16.34,20,FR,fuel,pos,0.089,0,2.853015971352396,0,0,0.0,0,
T000545,15.21,10,CH,grocery,desktop,0.07,0,2.785628335747585,0,0,0.0,0,
T000068,30.48,13,DE,fuel,pos,0.154,0,3.4493524235492026,0,0,0.0,0,
T001740,23.04,17,CH,fuel,desktop,0.163,0,3.1797191096670065,0,0,0.0,0,
T001547,29.4,11,CH,grocery,mobile,0.173,0,3.414442608412176,0,0,0.0,0,
T000183,32.77,19,CH,retail,mobile,0.13,0,3.5195728343974766,0,0,0.0,0,
T000137,20.22,22,DE,fuel,desktop,0.024,0,3.054944133185837,0,0,0.0,0,
T000899,15.03,8,CH,grocery,mobile,0.127,0,2.7744619666214616,0,0,0.0,0,
T000796,23.96,20,DE,retail,mobile,0.191,0,3.217274543501227,0,0,0.0,0,
T000132,12.97,17,CH,restaurant,desktop,0.057,0,2.6369121732688705,0,0,0.0,0,
T000080,21.5,9,CH,fuel,mobile,0.192,0,3.1135153092103742,0,0,0.0,0,
T001986,447.82,2,RU,electronics,unknown,0.603,1,6.10662191649543,1,1,1.0,1,HIGH
T001540,24.13,17,CH,fuel,mobile,0.11,0,3.2240623515555007,0,0,0.0,0,
T000541,12.46,6,DE,fuel,desktop,0.035,0,2.599722324216582,1,0,0.0,0,
T001668,40.62,11,DE,restaurant,mobile,0.03,0,3.7285808209654885,0,0,0.0,0,
T000983,23.84,22,IT,fuel,mobile,0.014,0,3.212455257065278,0,0,0.0,0,
T000165,31.43,6,CH,retail,desktop,0.166,0,3.4790839203192268,1,0,0.0,0,
T000248,70.76,15,CH,fuel,desktop,0.119,0,4.27332721775054,0,0,0.0,0,
T000446,30.57,13,CH,restaurant,desktop,0.184,0,3.4522073025699003,0,0,0.0,0,
T001514,23.35,14,CH,restaurant,pos,0.019,0,3.192531849528599,0,0,0.0,0,
T000858,17.61,16,CH,retail,pos,0.032,0,2.9236990706541595,0,0,0.0,0,
T001211,16.19,7,CH,restaurant,mobile,0.129,0,2.844327819394758,0,0,0.0,0,
T000097,28.69,15,CH,grocery,mobile,0.17,0,3.3908102887756684,0,0,0.0,0,
T001973,105.27,1,BR,electronics,unknown,0.707,1,4.6659830253846035,1,1,1.0,1,HIGH
T000737,44.24,21,CH,retail,mobile,0.055,0,3.81198165124792,0,0,0.0,0,
T001255,11.87,10,CH,restaurant,pos,0.075,0,2.554899021608035,0,0,0.0,0,
T000102,19.97,18,DE,fuel,desktop,0.161,0,3.0430928449138284,0,0,0.0,0,
T000434,60.43,21,IT,grocery,desktop,0.099,0,4.117898315175836,0,0,0.0,0,
T000074,5.09,7,CH,grocery,desktop,0.093,0,1.8066480817218056,0,0,0.0,0,
T001791,26.29,14,CH,restaurant,desktop,0.144,0,3.306520334720247,0,0,0.0,0,
T001234,15.15,14,CH,grocery,mobile,0.101,0,2.7819200496686656,0,0,0.0,0,
T000918,18.77,13,CH,grocery,mobile,0.075,0,2.9841656371825254,0,0,0.0,0,
T001711,22.82,11,CH,restaurant,mobile,0.192,0,3.170525563927154,0,0,0.0,0,
T001670,21.26,15,CH,restaurant,desktop,0.107,0,3.102791345847399,0,0,0.0,0,
T001620,26.26,15,DE,fuel,mobile,0.067,0,3.3054204262683866,0,0,0.0,0,
T000762,113.98,6,DE,grocery,mobile,0.118,0,4.744758200195145,1,0,0.015,0,LOW
T000989,24.93,11,CH,fuel,pos,0.141,0,3.255400599550573,0,0,0.0,0,
T000388,43.39,9,CH,restaurant,pos,0.145,0,3.793014218845944,0,0,0.0,0,
T000235,35.89,20,IT,retail,mobile,0.081,0,3.607940511608584,0,0,0.0,0,
T001506,37.26,15,DE,grocery,pos,0.164,0,3.644404964012107,0,0,0.0,0,
T000267,10.4,16,CH,retail,mobile,0.024,0,2.4336133554004498,0,0,0.0,0,
T001187,21.44,9,CH,grocery,mobile,0.122,0,3.110845080654496,0,0,0.0,0,
T000117,12.17,15,CH,retail,desktop,0.044,0,2.5779415157551897,0,0,0.0,0,
T001606,26.41,12,CH,retail,pos,0.138,0,3.3109079103146946,0,0,0.0,0,
T000673,19.63,18,DE,fuel,mobile,0.08,0,3.0267463270831603,0,0,0.0,0,
T000249,31.28,20,CH,grocery,desktop,0.142,0,3.474447843401748,0,0,0.0,0,
T001452,28.35,18,CH,restaurant,mobile,0.042,0,3.3792925462741055,0,0,0.0,0,
T001994,340.56,2,RU,crypto,emulator,0.774,1,5.833523359039406,1,1,1.0,1,HIGH
T000094,19.39,13,CH,retail,pos,0.167,0,3.015044584586364,0,0,0.0,0,
T000033,13.01,22,CH,retail,mobile,0.111,0,2.6397713603489157,0,0,0.0,0,
T001463,14.73,12,CH,retail,desktop,0.079,0,2.7555697170701863,0,0,0.0,0,
T001667,18.12,7,CH,restaurant,pos,0.065,0,2.9507349076232554,0,0,0.0,0,
T000448,18.02,7,CH,restaurant,mobile,0.162,0,2.9454910571172443,0,0,0.0,0,
T000716,26.27,11,CH,grocery,pos,0.187,0,3.305787196857497,0,0,0.0,0,
T001809,41.97,21,CH,grocery,pos,0.153,0,3.7605021977869035,0,0,0.0,0,
T001517,35.82,10,CH,fuel,desktop,0.08,0,3.6060411758049318,0,0,0.0,0,
T000000,33.05,16,CH,grocery,desktop,0.069,0,3.527830032595521,0,0,0.0,0,
T001375,21.64,6,DE,fuel,pos,0.189,0,3.119718253334982,1,0,0.0,0,
T001101,4.32,13,FR,retail,mobile,0.137,0,1.6714733033535532,0,0,0.0,0,
T001108,16.87,10,CH,restaurant,mobile,0.159,0,2.8831233291713367,0,0,0.0,0,
T001226,25.19,14,DE,grocery,pos,0.066,0,3.2653776585196206,0,0,0.0,0,
T000082,59.55,16,IT,grocery,desktop,0.052,0,4.1034694699991014,0,0,0.0,0,
T001288,12.65,6,DE,restaurant,mobile,0.183,0,2.613739521630969,1,0,0.0,0,
T000676,12.6,22,CH,grocery,mobile,0.196,0,2.6100697927420065,0,0,0.0,0,
T001920,7.48,13,DE,fuel,mobile,0.015,0,2.1377104498038118,0,0,0.0,0,
T001046,36.28,7,CH,fuel,desktop,0.096,0,3.6184569898173904,0,0,0.0,0,
T000770,37.51,10,CH,grocery,mobile,0.162,0,3.6509179478268177,0,0,0.0,0,
T001946,41.86,3,BR,travel,emulator,0.946,1,3.7579389900454307,1,1,0.955,1,HIGH
T001280,26.58,19,CH,retail,mobile,0.03,0,3.3170908723651555,0,0,0.0,0,
T001580,27.67,15,CH,fuel,desktop,0.19,0,3.3558512798952784,0,0,0.0,0,
T001488,9.82,11,DE,fuel,mobile,0.093,0,2.3813962734183356,0,0,0.0,0,
T000404,18.73,6,DE,retail,pos,0.053,0,2.982140320034524,1,0,0.0,0,
T001727,39.84,13,IT,grocery,mobile,0.128,0,3.7096619932964647,0,0,0.0,0,
T001298,28.8,17,IT,retail,pos,0.03,0,3.3945083935113587,0,0,0.0,0,
T001340,27.01,9,DE,fuel,desktop,0.146,0,3.332561589272017,0,0,0.0,0,
